arquivo,aba,linha,embarcacao,numeroSerie,marca,modelo,capacidade,tipoPack,dataFabrico,armador,dataInspecao,observacao,raw
AZ25-197 SÃO DOMINGOS.xlsx,QUADRO,73,,,,,,,,,,Notas                                                                 Remarks, | Câmara Superior + Arco | 221 | 219 | 0.009049773755656076 | Notas                                                                 Remarks |  |  |  |  |  |  |  |  | 
AZ25-197 SÃO DOMINGOS.xlsx,QUADRO,79,,,,,,,DATA FABRICO:,,,, | Rampa |  |  |  | DATA FABRICO: | 09/2023 |  |  |  |  |  |  |  | 
AZ25-197 SÃO DOMINGOS.xlsx,QUADRO,81,,,,,,,,,2025-10-09,, | Estação de Serviço: | OREY TÉCNICA |  | Data de Insp.: | 2025-10-09 00:00:00 | Assinatura: |  |  |  |  |  |  |  | 
AZ25-198 OBBI I.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  |  |  |  |  |  |  |  | 
AZ25-198 OBBI I.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  |  |  |  |  |  |  |  | 
AZ25-198 OBBI I.xlsx,CERTIFICADO,12,,,,,,,,,27/05/2025,, |  | EUROVINIL COMPACTDRY+ |  |  |  | 8 |  | 79251760 |  | 27/05/2025 |  |  |  |  |  |  |  |  | 
AZ25-198 OBBI I.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  |  |  |  |  |  |  |  | 
AZ25-198 OBBI I.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  |  |  |  |  |  |  |  | 
AZ25-198 OBBI I.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,,, |  | Emengency pack: |  |  |  | STD |  | 79251760 |  | 10/2028 |  |  |  |  |  |  |  |  | 
AZ25-198 OBBI I.xlsx,CERTIFICADO,47,,,,,,,,,2025-10-13,, |  | 2025-10-13 00:00:00 |  |  |  |  |  |  |  | 2028-10-13 00:00:00 |  |  |  | RUA COMBATENTES DE ULTRAMAR Nº1 9680-162 NIF207360308 |  |  |  |  | 
AZ25-198 OBBI I.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  |  |  |  |  |  |  |  | 
AZ25-198 OBBI I.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  |  |  |  |  |  |  |  | 
AZ25-199 SANTA IRIA I.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  | 
AZ25-199 SANTA IRIA I.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  | 
AZ25-199 SANTA IRIA I.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  | 
AZ25-199 SANTA IRIA I.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  | 
AZ25-199 SANTA IRIA I.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,,, |  | Emengency pack: |  |  |  | STD |  | 79992518 |  | 10/2028 |  | 
AZ25-199 SANTA IRIA I.xlsx,CERTIFICADO,47,,,,,,,,,2025-10-17,, |  | 2025-10-17 00:00:00 |  |  |  | OREY |  |  |  | 2028-10-17 00:00:00 |  | 
AZ25-199 SANTA IRIA I.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  | 
AZ25-199 SANTA IRIA I.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  | 
AZ25-200 JOSSE VAN HURTERE.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  | 
AZ25-200 JOSSE VAN HURTERE.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  | 
AZ25-200 JOSSE VAN HURTERE.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  | 
AZ25-200 JOSSE VAN HURTERE.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  | 
AZ25-200 JOSSE VAN HURTERE.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,,, |  | Emengency pack: |  |  |  | SOLAS B |  | 5085810101408 |  | 10/2026 |  | 
AZ25-200 JOSSE VAN HURTERE.xlsx,CERTIFICADO,47,,,,,,,,,2025-10-13,," |  | 2025-10-13 00:00:00 |  |  |  | 50937 Orey Technica, Azores |  |  |  | 2026-10-13 00:00:00 |  | "
AZ25-200 JOSSE VAN HURTERE.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  | 
AZ25-200 JOSSE VAN HURTERE.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  | 
AZ25-201 DIOGO DE TEIVE.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  | 
AZ25-201 DIOGO DE TEIVE.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  | 
AZ25-201 DIOGO DE TEIVE.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  | 
AZ25-201 DIOGO DE TEIVE.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  | 
AZ25-201 DIOGO DE TEIVE.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,,, |  | Emengency pack: |  |  |  | SOLAS B |  | 5085810101303 |  | 10/2026 |  | 
AZ25-201 DIOGO DE TEIVE.xlsx,CERTIFICADO,47,,,,,,,,,2025-10-17,," |  | 2025-10-17 00:00:00 |  |  |  | 50937 Orey Technica, Azores |  |  |  | 2026-10-17 00:00:00 |  | "
AZ25-201 DIOGO DE TEIVE.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  | 
AZ25-201 DIOGO DE TEIVE.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  | 
AZ25-202 PORTAS DO MAR.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  | 
AZ25-202 PORTAS DO MAR.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  | 
AZ25-202 PORTAS DO MAR.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  | 
AZ25-202 PORTAS DO MAR.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  | 
AZ25-202 PORTAS DO MAR.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,,, |  | Emengency pack: |  |  |  | SOLAS A |  | 4582000100612 |  | 10/2026 |  | 
AZ25-202 PORTAS DO MAR.xlsx,CERTIFICADO,47,,,,,,,,,2025-10-18,," |  | 2025-10-18 00:00:00 |  |  |  | 50937 Orey Technica, Azores |  |  |  | 2026-10-18 00:00:00 |  | "
AZ25-202 PORTAS DO MAR.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  | 
AZ25-202 PORTAS DO MAR.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  | 
AZ25-203 GORAZ DA MEDIDA.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  | 
AZ25-203 GORAZ DA MEDIDA.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  | 
AZ25-203 GORAZ DA MEDIDA.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  | 
AZ25-203 GORAZ DA MEDIDA.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  | 
AZ25-203 GORAZ DA MEDIDA.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,,, |  | Emengency pack: |  |  |  | SIMPL |  | XDC7ED52C606 |  | 10/2026 |  | 
AZ25-203 GORAZ DA MEDIDA.xlsx,CERTIFICADO,47,,,,,,,,,2025-10-21,, |  | 2025-10-21 00:00:00 |  |  |  | 50937 OREY TECHNICA AZORES |  |  |  | 2026-10-21 00:00:00 |  | 
AZ25-203 GORAZ DA MEDIDA.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  | 
AZ25-203 GORAZ DA MEDIDA.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  | 
AZ25-203 SANTO CRISTO 1.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  | 
AZ25-203 SANTO CRISTO 1.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  | 
AZ25-203 SANTO CRISTO 1.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  | 
AZ25-203 SANTO CRISTO 1.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  | 
AZ25-203 SANTO CRISTO 1.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,,, |  | Emengency pack: |  |  |  | MIN |  | 5017210100026 |  | 10/2026 |  | 
AZ25-203 SANTO CRISTO 1.xlsx,CERTIFICADO,47,,,,,,,,,2025-10-21,, |  | 2025-10-21 00:00:00 |  |  |  |  |  |  |  | 2026-10-21 00:00:00 |  | 
AZ25-203 SANTO CRISTO 1.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  | 
AZ25-203 SANTO CRISTO 1.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  | 
AZ25-205 PESCA AÇORES.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  | 
AZ25-205 PESCA AÇORES.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  | 
AZ25-205 PESCA AÇORES.xlsx,CERTIFICADO,13,,,,,,,,,2028-03-01,, |  | Fabric type: |  |  |  | Length of painter: |  |  | 2028-03-01 00:00:00 | Max stowage height: |  | 
AZ25-205 PESCA AÇORES.xlsx,CERTIFICADO,15,,,,,,,,,2027-05-01,, |  | PU |  |  |  | 10 | m/inside | 1 | 2027-05-01 00:00:00 | 5 |  | 
AZ25-205 PESCA AÇORES.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  | 
AZ25-205 PESCA AÇORES.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  | 
AZ25-205 PESCA AÇORES.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,2026-10-23,, |  | Emengency pack: |  |  |  | SIMP. |  | 4583200300158 |  | 2026-10-23 00:00:00 |  | 
AZ25-205 PESCA AÇORES.xlsx,CERTIFICADO,29,,,,,,,,,2030-04-01,, |  | 2030-04-01 00:00:00 |  |  |  |  |  |  |  |  |  | 
AZ25-205 PESCA AÇORES.xlsx,CERTIFICADO,47,,,,,,,,,2025-10-22,, |  | 2025-10-22 00:00:00 |  |  |  | OREY TÉCNICA |  |  |  | 2026-10-22 00:00:00 |  | 
AZ25-205 PESCA AÇORES.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  | 
AZ25-205 PESCA AÇORES.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  | 
AZ25-205 PESCA AÇORES.xlsx,CERTIFICADO,81,,,,,,,,,2025-10-22,, |  |  |  |  | 2025-10-22 00:00:00 |  |  |  |  |  |  | 
AZ25-205 PESCA AÇORES.xlsx,QUADRO,7,,,MARCA/MODELO:,MARCA/MODELO:,,,,,,, | JANGADA: | 4583200300158 | NAVIO: | PESCA AÇORES |  | MARCA/MODELO: | RFD SEASAVA |  | 12 |  |  |  |  | 
AZ25-205 PESCA AÇORES.xlsx,QUADRO,21,,,,,,Fastening for Emergency Pack,,,,, | Seam Protecting Tapes |  | Fastening for Emergency Pack |  |  | Smoke Signals |  |  |  |  |  |  |  | 
AZ25-205 PESCA AÇORES.xlsx,QUADRO,42,,,Marcas do Invólucro,,,,,,,, | Alça da Retenida e Espelhos |  | Marcas do Invólucro |  |  | Quadro de Sinais |  |  |  |  |  |  |  | 
AZ25-205 PESCA AÇORES.xlsx,QUADRO,47,,,,,,Emergency Pack Type,,,,, | Cylinder CO2 |  | Emergency Pack Type |  | SIMP. |  |  |  | 10/2025 |  |  |  |  | 
AZ25-205 PESCA AÇORES.xlsx,QUADRO,61,,,,,,Emergency Pack,,,,, | Grabline Internal |  | Emergency Pack |  |  | Tare |  |  |  |  |  |  |  | 
AZ25-205 PESCA AÇORES.xlsx,QUADRO,73,,,,,,,,,,Notas                                                                 Remarks, | Câmara Superior + Arco | 239 | 236 | 0.012552301255230103 | Notas                                                                 Remarks |  |  |  |  |  |  |  |  | 
AZ25-205 PESCA AÇORES.xlsx,QUADRO,79,,,,,,,DATA FABRICO:,,,, | Rampa |  |  |  | DATA FABRICO: | 12/2014 |  |  |  |  |  |  |  | 
AZ25-205 PESCA AÇORES.xlsx,QUADRO,81,,,,,,,,,2025-10-22,, | Estação de Serviço: | OREY TÉCNICA |  | Data de Insp.: | 2025-10-22 00:00:00 | Assinatura: |  |  |  |  |  |  |  | 
AZ25-206 GUERNICA.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  | 
AZ25-206 GUERNICA.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  | 
AZ25-206 GUERNICA.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  | 
AZ25-206 GUERNICA.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  | 
AZ25-206 GUERNICA.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,,, |  | Emengency pack: |  |  |  | SIMP E |  | 4581700300516 |  | 10/2026 |  | 
AZ25-206 GUERNICA.xlsx,CERTIFICADO,47,,,,,,,,,2025-10-22,, |  | 2025-10-22 00:00:00 |  |  |  | 50937 OREY TECNICA |  |  |  | 2026-10-22 00:00:00 |  | 
AZ25-206 GUERNICA.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  | 
AZ25-206 GUERNICA.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  | 
AZ25-207 TIBERIO BLANC.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  | 
AZ25-207 TIBERIO BLANC.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  | 
AZ25-207 TIBERIO BLANC.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  | 
AZ25-207 TIBERIO BLANC.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  | 
AZ25-207 TIBERIO BLANC.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,,, |  | Emengency pack: |  |  |  | MIN |  | 50173303000349 |  | 10/2026 |  | 
AZ25-207 TIBERIO BLANC.xlsx,CERTIFICADO,47,,,,,,,,,2025-10-22,, |  | 2025-10-22 00:00:00 |  |  |  | 50937 OREY TECNICA |  |  |  | 2026-10-22 00:00:00 |  | 
AZ25-207 TIBERIO BLANC.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  | 
AZ25-207 TIBERIO BLANC.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  | 
AZ25-208 ILHA DE SAO LUIS.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  | 
AZ25-208 ILHA DE SAO LUIS.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  | 
AZ25-208 ILHA DE SAO LUIS.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  | 
AZ25-208 ILHA DE SAO LUIS.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  | 
AZ25-208 ILHA DE SAO LUIS.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,,, |  | Emengency pack: |  |  |  | SOLAS A |  | R180103 |  | 10/2026 |  | 
AZ25-208 ILHA DE SAO LUIS.xlsx,CERTIFICADO,47,,,,,,,,,2025-10-23,, |  | 2025-10-23 00:00:00 |  |  |  | OREY TECNICA |  |  |  | 2026-10-24 00:00:00 |  | 
AZ25-208 ILHA DE SAO LUIS.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  | 
AZ25-208 ILHA DE SAO LUIS.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  | 
AZ25-209 ILHA DE SAO LUIS.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  | 
AZ25-209 ILHA DE SAO LUIS.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  | 
AZ25-209 ILHA DE SAO LUIS.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  | 
AZ25-209 ILHA DE SAO LUIS.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  | 
AZ25-209 ILHA DE SAO LUIS.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,,, |  | Emengency pack: |  |  |  | SOLAS A |  | U160203 |  | 10/2026 |  | 
AZ25-209 ILHA DE SAO LUIS.xlsx,CERTIFICADO,47,,,,,,,,,2025-10-23,, |  | 2025-10-23 00:00:00 |  |  |  | OREY TECNICA |  |  |  | 2026-10-23 00:00:00 |  | 
AZ25-209 ILHA DE SAO LUIS.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  | 
AZ25-209 ILHA DE SAO LUIS.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  | 
AZ25-210 CONDE DO MAR.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  | 
AZ25-210 CONDE DO MAR.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  | 
AZ25-210 CONDE DO MAR.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  | 
AZ25-210 CONDE DO MAR.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  | 
AZ25-210 CONDE DO MAR.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,2026-10-28,, |  | Emengency pack: |  |  |  | MIN |  | 50173330300329 |  | 2026-10-28 00:00:00 |  | 
AZ25-210 CONDE DO MAR.xlsx,CERTIFICADO,47,,,,,,,,,2025-10-28,, |  | 2025-10-28 00:00:00 |  |  |  | OREY TÉCNICA |  |  |  | 2026-10-28 00:00:00 |  | 
AZ25-210 CONDE DO MAR.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  | 
AZ25-210 CONDE DO MAR.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  | 
AZ25-210 CONDE DO MAR.xlsx,QUADRO,7,,,MARCA/MODELO:,MARCA/MODELO:,,,,,,,JANGADA: | 50173330300329 | NAVIO: | CONDE DO MAR |  | MARCA/MODELO: | RFD SEASAVA |  | 8 |  |  |  |  | 
AZ25-210 CONDE DO MAR.xlsx,QUADRO,21,,,,,,Fastening for Emergency Pack,,,,,Seam Protecting Tapes |  | Fastening for Emergency Pack |  |  | Smoke Signals |  |  |  |  |  |  |  | 
AZ25-210 CONDE DO MAR.xlsx,QUADRO,42,,,Marcas do Invólucro,,,,,,,,Alça da Retenida e Espelhos |  | Marcas do Invólucro |  |  | Quadro de Sinais |  |  |  |  |  |  |  | 
AZ25-210 CONDE DO MAR.xlsx,QUADRO,47,,,,,,Emergency Pack Type,,,,,Cylinder CO2 |  | Emergency Pack Type |  | MIN |  |  |  |  |  |  |  |  | 
AZ25-210 CONDE DO MAR.xlsx,QUADRO,61,,,,,,Emergency Pack,,,,,Grabline Internal |  | Emergency Pack |  |  | Tare |  |  |  |  |  |  |  | 
AZ25-210 CONDE DO MAR.xlsx,QUADRO,73,,,,,,,,,,Notas                                                                 Remarks,Câmara Superior + Arco | 92.5 | 91 | 0.01621621621621616 | Notas                                                                 Remarks |  |  |  |  |  |  |  |  | 
AZ25-210 CONDE DO MAR.xlsx,QUADRO,79,,,,,,,DATA FABRICO:,,,,Rampa |  |  |  | DATA FABRICO: | 26-11-2018 |  |  |  |  |  |  |  | 
AZ25-210 CONDE DO MAR.xlsx,QUADRO,81,,,,,,,,,2025-10-28,,Estação de Serviço: | OREY TÉCNICA |  | Data de Insp.: | 2025-10-28 00:00:00 | Assinatura: |  |  |  |  |  |  |  | 
AZ25-211 ANJO DA NOITE.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  |  |  |  |  | 
AZ25-211 ANJO DA NOITE.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  |  |  |  |  | 
AZ25-211 ANJO DA NOITE.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  |  |  |  |  | 
AZ25-211 ANJO DA NOITE.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  |  |  |  |  | 
AZ25-211 ANJO DA NOITE.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,2026-10-31,, |  | Emengency pack: |  |  |  | R |  | 5017330300304 |  | 2026-10-31 00:00:00 |  |  |  |  |  | 
AZ25-211 ANJO DA NOITE.xlsx,CERTIFICADO,47,,,,,,,,,2025-10-30,, |  | 2025-10-30 00:00:00 |  |  |  | OREY TÉCNICA |  |  |  | 2026-10-30 00:00:00 |  |  |  |  |  | 
AZ25-211 ANJO DA NOITE.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  |  |  |  |  | 
AZ25-211 ANJO DA NOITE.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  |  |  |  |  | 
AZ25-211 ANJO DA NOITE.xlsx,QUADRO,7,,,MARCA/MODELO:,MARCA/MODELO:,,,,,,, | JANGADA: | 5017330300304 | NAVIO: | ANJO DA NOITE |  | MARCA/MODELO: | RFD SEASAVA |  | 8 |  |  |  |  |  |  |  | 
